enrollment_id,enrollment_date,user_id,course_id
8660,2024-10-01,4360,C008
8661,2024-05-02,4361,C008
8662,2024-04-14,4362,C003
8663,2024-05-28,4363,C007
8664,2024-10-05,4363,C008
8665,2024-09-06,4364,C006
8666,2024-01-25,4364,C007
8667,2024-07-03,4365,C004
8668,2024-08-03,4365,C008
8669,2024-10-09,4366,C008
8670,2024-07-12,4366,C007
8671,2024-03-19,4366,C005
8672,2024-07-23,4367,C001
8673,2024-08-18,4367,C003
8674,2024-12-05,4367,C002
8675,2024-02-15,4368,C007
8676,2024-10-17,4369,C007
8677,2024-08-17,4369,C006
8678,2024-08-02,4370,C004
8679,2024-08-05,4370,C008
8680,2024-11-27,4371,C002
8681,2024-04-10,4371,C008
8682,2024-04-27,4372,C005
8683,2024-08-14,4372,C006
8684,2024-01-16,4372,C003
8685,2024-07-05,4373,C006
8686,2024-03-28,4373,C003
8687,2024-06-21,4374,C003
8688,2024-03-15,4374,C002
8689,2024-08-20,4374,C004
8690,2024-09-16,4375,C006
8691,2024-01-14,4375,C005
8692,2024-02-24,4376,C005
8693,2024-12-08,4376,C008
8694,2024-11-27,4377,C001
8695,2024-08-23,4378,C004
8696,2024-09-15,4379,C006
8697,2024-07-25,4379,C008
8698,2024-12-15,4379,C003
8699,2024-08-06,4380,C001
8700,2024-11-23,4380,C008
8701,2024-03-03,4381,C002
8702,2024-10-17,4381,C005
8703,2024-04-20,4381,C007
8704,2024-02-14,4382,C003
8705,2024-06-23,4382,C007
8706,2024-12-17,4383,C007
8707,2024-10-17,4383,C005
8708,2024-04-28,4384,C004
8709,2024-08-12,4384,C006
8710,2024-08-24,4384,C007
8711,2024-09-06,4385,C002
8712,2024-11-03,4385,C001
8713,2024-10-16,4386,C001
8714,2024-09-03,4386,C006
8715,2024-06-27,4386,C003
8716,2024-06-27,4387,C003
8717,2024-07-26,4388,C004
8718,2024-02-21,4388,C003
8719,2024-01-11,4389,C006
8720,2024-05-27,4389,C001
8721,2024-06-05,4390,C003
8722,2024-06-15,4391,C005
8723,2024-05-21,4392,C005
8724,2024-09-26,4392,C004
8725,2024-02-13,4392,C006
8726,2024-02-15,4393,C007
8727,2024-08-03,4394,C007
8728,2024-11-28,4395,C005
8729,2024-05-20,4395,C003
8730,2024-05-10,4396,C005
8731,2024-05-08,4397,C008
8732,2024-04-11,4397,C002
8733,2024-05-09,4398,C005
8734,2024-03-08,4398,C008
8735,2024-03-26,4399,C001
8736,2024-09-16,4399,C007
8737,2024-10-17,4399,C006
8738,2024-11-16,4400,C003
8739,2024-04-14,4400,C004
8740,2024-03-19,4401,C003
8741,2024-09-20,4401,C005
8742,2024-08-03,4401,C008
8743,2024-01-08,4402,C005
8744,2024-10-16,4403,C006
8745,2024-09-09,4404,C003
8746,2024-03-16,4404,C006
8747,2024-06-12,4404,C005
8748,2024-05-27,4405,C002
8749,2024-10-13,4405,C005
8750,2024-03-20,4406,C001
8751,2024-09-08,4407,C003
8752,2024-05-14,4407,C008
8753,2024-10-27,4407,C005
8754,2024-09-12,4408,C005
8755,2024-02-24,4408,C008
8756,2024-01-22,4409,C004
8757,2024-03-18,4410,C003
8758,2024-07-01,4410,C004
8759,2024-03-15,4410,C006
8760,2024-06-10,4411,C004
8761,2024-07-23,4411,C001
8762,2024-07-03,4412,C002
8763,2024-02-04,4413,C001
8764,2024-04-08,4413,C003
8765,2024-08-24,4413,C005
8766,2024-01-03,4414,C008
8767,2024-01-09,4414,C003
8768,2024-04-04,4414,C002
8769,2024-12-01,4415,C002
8770,2024-10-01,4415,C008
8771,2024-12-18,4415,C001
8772,2024-06-28,4416,C004
8773,2024-10-15,4416,C008
8774,2024-01-06,4416,C006
8775,2024-11-07,4417,C007
8776,2024-08-25,4417,C002
8777,2024-02-15,4417,C003
8778,2024-02-26,4418,C006
8779,2024-04-19,4418,C001
8780,2024-08-24,4419,C004
8781,2024-08-05,4419,C006
8782,2024-01-22,4420,C007
8783,2024-08-08,4420,C003
8784,2024-02-21,4421,C004
8785,2024-05-01,4421,C008
8786,2024-03-27,4422,C003
8787,2024-05-27,4422,C008
8788,2024-03-09,4423,C001
8789,2024-02-14,4423,C006
8790,2024-10-20,4423,C005
8791,2024-06-08,4424,C002
8792,2024-06-08,4424,C007
8793,2024-05-16,4425,C005
8794,2024-12-18,4426,C002
8795,2024-11-24,4426,C008
8796,2024-11-27,4427,C002
8797,2024-08-09,4427,C004
8798,2024-09-09,4428,C002
8799,2024-08-08,4429,C008
8800,2024-08-15,4430,C003
8801,2024-06-07,4430,C008
8802,2024-03-01,4430,C005
8803,2024-02-20,4431,C001
8804,2024-08-18,4431,C008
8805,2024-02-22,4431,C004
8806,2024-11-18,4432,C008
8807,2024-11-25,4432,C001
8808,2024-08-07,4433,C001
8809,2024-05-19,4433,C004
8810,2024-11-11,4434,C003
8811,2024-03-16,4435,C007
8812,2024-07-17,4436,C004
8813,2024-06-10,4436,C008
8814,2024-01-11,4436,C001
8815,2024-05-12,4437,C005
8816,2024-06-07,4437,C003
8817,2024-08-07,4437,C006
8818,2024-04-21,4438,C004
8819,2024-09-20,4439,C003
8820,2024-10-18,4440,C002
8821,2024-12-24,4440,C008
8822,2024-06-24,4441,C007
8823,2024-11-08,4441,C008
8824,2024-05-17,4442,C005
8825,2024-09-10,4442,C004
8826,2024-11-18,4443,C008
8827,2024-03-03,4443,C006
8828,2024-11-21,4443,C001
8829,2024-03-23,4444,C008
8830,2024-03-22,4444,C004
8831,2024-09-03,4445,C002
8832,2024-11-03,4445,C003
8833,2024-08-16,4446,C002
8834,2024-02-01,4446,C007
8835,2024-08-02,4446,C008
8836,2024-02-10,4447,C006
8837,2024-07-28,4447,C004
8838,2024-03-26,4447,C008
8839,2024-02-27,4448,C002
8840,2024-02-18,4448,C006
8841,2024-08-22,4448,C007
8842,2024-02-20,4449,C007
8843,2024-12-05,4449,C008
8844,2024-01-18,4449,C006
8845,2024-01-06,4450,C006
8846,2024-11-23,4450,C001
8847,2024-07-22,4450,C007
8848,2024-02-11,4451,C004
8849,2024-07-23,4451,C005
8850,2024-09-16,4452,C001
8851,2024-12-02,4452,C007
8852,2024-05-22,4453,C008
8853,2024-09-27,4453,C004
8854,2024-01-25,4454,C005
8855,2024-02-15,4454,C003
8856,2024-11-21,4455,C008
8857,2024-11-20,4456,C004
8858,2024-05-28,4456,C003
8859,2024-03-15,4457,C007
8860,2024-08-13,4457,C006
8861,2024-06-09,4457,C005
8862,2024-09-08,4458,C002
8863,2024-01-15,4458,C007
8864,2024-02-28,4459,C004
8865,2024-03-23,4459,C008
8866,2024-08-22,4459,C003
8867,2024-12-10,4460,C005
8868,2024-05-14,4460,C008
8869,2024-11-05,4460,C003
8870,2024-11-07,4461,C006
8871,2024-06-14,4461,C003
8872,2024-06-12,4461,C004
8873,2024-01-12,4462,C003
8874,2024-03-26,4462,C008
8875,2024-01-20,4462,C002
8876,2024-04-08,4463,C007
8877,2024-08-26,4463,C006
8878,2024-04-07,4463,C004
8879,2024-02-04,4464,C007
8880,2024-02-11,4464,C008
8881,2024-06-14,4464,C002
8882,2024-04-10,4465,C002
8883,2024-05-09,4465,C007
8884,2024-05-15,4465,C003
8885,2024-04-22,4466,C004
8886,2024-06-05,4467,C004
8887,2024-03-05,4467,C001
8888,2024-05-18,4468,C003
8889,2024-02-08,4468,C002
8890,2024-06-14,4469,C001
8891,2024-11-24,4469,C006
8892,2024-04-28,4470,C003
8893,2024-03-18,4470,C004
8894,2024-03-25,4470,C006
8895,2024-01-13,4471,C008
8896,2024-11-02,4472,C003
8897,2024-01-15,4472,C001
8898,2024-02-03,4473,C002
8899,2024-11-26,4473,C004
8900,2024-11-01,4473,C006
8901,2024-08-01,4474,C005
8902,2024-12-05,4474,C008
8903,2024-10-11,4474,C002
8904,2024-03-06,4475,C002
8905,2024-10-06,4476,C002
8906,2024-12-03,4476,C007
8907,2024-05-13,4476,C003
8908,2024-03-14,4477,C006
8909,2024-07-06,4477,C005
8910,2024-04-03,4478,C005
8911,2024-04-05,4478,C004
8912,2024-09-28,4478,C001
8913,2024-10-05,4479,C004
8914,2024-09-11,4480,C001
8915,2024-12-04,4480,C005
8916,2024-07-09,4481,C004
8917,2024-10-03,4481,C001
8918,2024-05-01,4482,C005
8919,2024-05-04,4483,C007
8920,2024-12-17,4483,C002
8921,2024-08-14,4484,C007
8922,2024-04-10,4484,C004
8923,2024-09-02,4485,C006
8924,2024-11-18,4485,C002
8925,2024-05-04,4486,C008
8926,2024-12-06,4486,C007
8927,2024-09-16,4487,C008
8928,2024-02-21,4487,C004
8929,2024-06-19,4488,C002
8930,2024-07-24,4489,C008
8931,2024-07-08,4490,C005
8932,2024-03-15,4491,C008
8933,2024-03-05,4491,C004
8934,2024-05-20,4492,C003
8935,2024-09-13,4492,C004
8936,2024-09-07,4492,C006
8937,2024-12-01,4493,C006
8938,2024-11-02,4494,C008
8939,2024-10-02,4494,C002
8940,2024-10-27,4495,C002
8941,2024-12-07,4496,C004
8942,2024-10-19,4497,C005
8943,2024-03-24,4497,C002
8944,2024-03-24,4498,C004
8945,2024-11-04,4498,C001
8946,2024-09-15,4499,C008
8947,2024-05-23,4500,C005
8948,2024-12-14,4501,C006
8949,2024-11-13,4501,C003
8950,2024-04-08,4501,C005
8951,2024-05-14,4502,C004
8952,2024-10-25,4502,C005
8953,2024-10-04,4502,C008
8954,2024-02-12,4503,C004
8955,2024-09-10,4503,C001
8956,2024-03-11,4503,C002
8957,2024-05-05,4504,C002
8958,2024-10-08,4504,C007
8959,2024-06-20,4505,C004
8960,2024-12-06,4505,C001
8961,2024-05-16,4505,C007
8962,2024-06-19,4506,C002
8963,2024-08-06,4507,C001
8964,2024-09-11,4507,C006
8965,2024-11-22,4507,C007
8966,2024-10-10,4508,C008
8967,2024-02-01,4508,C005
8968,2024-10-25,4509,C008
8969,2024-08-03,4509,C004
8970,2024-04-01,4509,C002
8971,2024-07-15,4510,C007
8972,2024-12-19,4510,C006
8973,2024-09-21,4510,C004
8974,2024-07-16,4511,C003
8975,2024-03-20,4512,C003
8976,2024-08-26,4512,C006
8977,2024-12-02,4513,C002
8978,2024-09-15,4513,C004
8979,2024-08-13,4513,C006
8980,2024-11-22,4514,C007
8981,2024-05-17,4514,C008
8982,2024-07-14,4514,C003
8983,2024-09-04,4515,C002
8984,2024-10-05,4516,C003
8985,2024-05-07,4516,C004
8986,2024-05-03,4517,C004
8987,2024-01-19,4517,C003
8988,2024-12-28,4517,C005
8989,2024-11-21,4518,C004
8990,2024-06-11,4519,C008
8991,2024-08-19,4519,C004
8992,2024-11-13,4520,C004
8993,2024-09-08,4520,C006
8994,2024-04-01,4520,C005
8995,2024-04-06,4521,C004
8996,2024-10-21,4521,C002
8997,2024-07-04,4521,C003
8998,2024-11-23,4522,C002
8999,2024-11-07,4523,C008
9000,2024-04-25,4523,C006
9001,2024-08-07,4523,C003
9002,2024-09-06,4524,C004
9003,2024-08-14,4524,C001
9004,2024-05-26,4524,C006
9005,2024-08-16,4525,C002
9006,2024-09-24,4525,C007
9007,2024-11-03,4525,C008
9008,2024-12-12,4526,C006
9009,2024-10-06,4526,C008
9010,2024-01-19,4526,C004
9011,2024-01-06,4527,C006
9012,2024-08-20,4527,C008
9013,2024-01-06,4527,C002
9014,2024-10-25,4528,C003
9015,2024-06-03,4529,C002
9016,2024-01-08,4529,C008
9017,2024-08-27,4530,C007
9018,2024-02-24,4531,C007
9019,2024-09-15,4532,C001
9020,2024-08-04,4532,C004
9021,2024-10-21,4532,C006
9022,2024-07-21,4533,C006
9023,2024-07-03,4533,C005
9024,2024-06-25,4533,C007
9025,2024-01-11,4534,C005
9026,2024-10-11,4534,C003
9027,2024-06-25,4534,C007
9028,2024-08-14,4535,C002
9029,2024-12-10,4536,C008
9030,2024-11-20,4536,C005
9031,2024-11-08,4537,C008
9032,2024-12-13,4537,C005
9033,2024-08-27,4538,C008
9034,2024-09-28,4538,C002
9035,2024-11-17,4538,C005
9036,2024-05-25,4539,C005
9037,2024-04-22,4539,C004
9038,2024-02-24,4540,C008
9039,2024-07-28,4541,C005
9040,2024-08-14,4541,C001
9041,2024-05-28,4541,C003
9042,2024-02-25,4542,C008
9043,2024-10-14,4542,C007
9044,2024-02-08,4543,C006
9045,2024-10-27,4544,C006
9046,2024-06-13,4545,C007
9047,2024-11-06,4545,C004
9048,2024-09-24,4546,C006
9049,2024-08-27,4546,C002
9050,2024-09-16,4547,C003
9051,2024-09-16,4547,C006
9052,2024-03-27,4548,C008
9053,2024-07-09,4548,C002
9054,2024-04-10,4549,C006
9055,2024-12-08,4550,C002
9056,2024-08-22,4550,C007
9057,2024-02-22,4551,C002
9058,2024-02-06,4551,C006
9059,2024-05-13,4551,C003
9060,2024-12-08,4552,C006
9061,2024-12-24,4553,C005
9062,2024-05-06,4554,C001
9063,2024-11-10,4554,C006
9064,2024-09-02,4555,C004
9065,2024-01-04,4555,C001
9066,2024-04-07,4555,C008
9067,2024-02-26,4556,C002
9068,2024-01-14,4556,C003
9069,2024-07-18,4556,C005
9070,2024-09-03,4557,C005
9071,2024-02-15,4557,C006
9072,2024-01-06,4558,C002
9073,2024-10-05,4558,C004
9074,2024-08-28,4558,C008
9075,2024-01-05,4559,C006
9076,2024-05-12,4559,C005
9077,2024-01-08,4559,C004
9078,2024-08-24,4560,C006
9079,2024-09-03,4560,C002
9080,2024-03-14,4560,C001
9081,2024-06-16,4561,C005
9082,2024-01-11,4561,C002
9083,2024-02-18,4561,C007
9084,2024-08-25,4562,C002
9085,2024-10-06,4562,C003
9086,2024-04-27,4562,C006
9087,2024-08-26,4563,C004
9088,2024-08-02,4564,C003
9089,2024-06-26,4564,C005
9090,2024-09-03,4564,C001
9091,2024-07-21,4565,C001
9092,2024-09-12,4566,C002
9093,2024-12-19,4566,C006
9094,2024-12-28,4567,C004
9095,2024-03-07,4568,C004
9096,2024-08-17,4568,C002
9097,2024-07-08,4568,C001
9098,2024-05-06,4569,C002
9099,2024-08-16,4570,C002
9100,2024-12-07,4570,C006
9101,2024-05-23,4570,C001
9102,2024-06-09,4571,C005
9103,2024-01-20,4571,C006
9104,2024-09-01,4571,C008
9105,2024-03-09,4572,C002
9106,2024-02-01,4572,C003
9107,2024-08-21,4573,C001
9108,2024-05-10,4573,C003
9109,2024-12-11,4574,C002
9110,2024-01-19,4574,C001
9111,2024-11-28,4574,C004
9112,2024-07-27,4575,C001
9113,2024-06-05,4576,C007
9114,2024-08-15,4576,C001
9115,2024-11-21,4576,C004
9116,2024-01-19,4577,C003
9117,2024-01-26,4577,C001
9118,2024-07-14,4578,C004
9119,2024-05-21,4579,C001
9120,2024-07-09,4579,C002
9121,2024-05-19,4579,C004
9122,2024-07-05,4580,C008
9123,2024-07-04,4581,C006
9124,2024-12-25,4581,C007
9125,2024-05-24,4582,C004
9126,2024-07-08,4582,C005
9127,2024-08-26,4582,C003
9128,2024-09-25,4583,C007
9129,2024-07-07,4583,C005
9130,2024-02-09,4584,C002
9131,2024-11-21,4584,C001
9132,2024-05-15,4584,C008
9133,2024-11-02,4585,C006
9134,2024-05-15,4585,C002
9135,2024-01-08,4586,C005
9136,2024-03-10,4586,C006
9137,2024-03-14,4586,C004
9138,2024-09-16,4587,C005
9139,2024-11-28,4587,C006
9140,2024-08-14,4588,C007
9141,2024-09-07,4588,C003
9142,2024-05-03,4589,C003
9143,2024-05-03,4589,C004
9144,2024-07-15,4590,C005
9145,2024-06-18,4591,C006
9146,2024-10-07,4591,C002
9147,2024-06-23,4592,C001
9148,2024-12-09,4592,C006
9149,2024-01-09,4592,C002
9150,2024-09-23,4593,C008
9151,2024-08-13,4594,C005
9152,2024-01-09,4594,C002
9153,2024-10-15,4594,C001
9154,2024-07-16,4595,C004
9155,2024-05-21,4595,C008
9156,2024-06-24,4595,C002
9157,2024-04-23,4596,C004
9158,2024-02-17,4596,C008
9159,2024-03-28,4597,C005
9160,2024-06-11,4598,C001
9161,2024-03-14,4598,C006
9162,2024-04-24,4599,C002
9163,2024-04-20,4599,C001
9164,2024-08-06,4599,C003
9165,2024-11-20,4600,C006
9166,2024-01-13,4600,C002
9167,2024-10-16,4601,C007
9168,2024-03-28,4602,C003
9169,2024-08-08,4602,C008
9170,2024-05-27,4602,C005
9171,2024-10-12,4603,C001
9172,2024-06-02,4604,C002
9173,2024-10-04,4604,C007
9174,2024-09-05,4605,C002
9175,2024-04-18,4606,C002
9176,2024-07-11,4607,C001
9177,2024-05-05,4607,C003
9178,2024-03-14,4607,C007
9179,2024-07-22,4608,C006
9180,2024-12-11,4608,C004
9181,2024-08-28,4608,C003
9182,2024-10-11,4609,C007
9183,2024-12-02,4609,C003
9184,2024-04-24,4610,C006
9185,2024-07-07,4611,C008
9186,2024-08-20,4611,C002
9187,2024-08-11,4611,C004
9188,2024-06-06,4612,C008
9189,2024-08-20,4612,C002
9190,2024-05-02,4612,C006
9191,2024-01-20,4613,C008
9192,2024-01-18,4613,C007
9193,2024-04-13,4613,C006
9194,2024-06-10,4614,C008
9195,2024-06-08,4615,C005
9196,2024-08-20,4616,C008
9197,2024-12-19,4616,C002
9198,2024-06-18,4616,C004
9199,2024-08-06,4617,C004
9200,2024-07-03,4617,C002
9201,2024-10-09,4617,C006
9202,2024-02-26,4618,C008
9203,2024-05-13,4618,C005
9204,2024-01-15,4619,C008
9205,2024-06-01,4620,C004
9206,2024-07-26,4620,C007
9207,2024-02-17,4620,C001
9208,2024-10-02,4621,C001
9209,2024-08-27,4622,C003
9210,2024-08-15,4622,C008
9211,2024-09-21,4622,C002
9212,2024-08-07,4623,C002
9213,2024-12-22,4624,C008
9214,2024-03-08,4624,C001
9215,2024-09-22,4624,C006
9216,2024-09-01,4625,C002
9217,2024-02-20,4626,C001
9218,2024-11-19,4626,C003
9219,2024-01-11,4626,C004
9220,2024-12-14,4627,C001
9221,2024-07-10,4627,C003
9222,2024-03-15,4627,C002
9223,2024-03-03,4628,C008
9224,2024-06-21,4628,C003
9225,2024-03-28,4628,C006
9226,2024-08-06,4629,C006
9227,2024-01-03,4630,C007
9228,2024-02-18,4631,C001
9229,2024-11-04,4631,C002
9230,2024-04-11,4631,C008
9231,2024-04-24,4632,C003
9232,2024-07-24,4632,C006
9233,2024-11-04,4633,C001
9234,2024-06-20,4634,C007
9235,2024-09-08,4634,C003
9236,2024-10-10,4634,C002
9237,2024-08-26,4635,C008
9238,2024-12-16,4636,C007
9239,2024-06-10,4636,C002
9240,2024-09-05,4637,C007
9241,2024-05-12,4638,C007
9242,2024-05-11,4638,C002
9243,2024-02-10,4639,C006
9244,2024-07-17,4639,C007
9245,2024-06-17,4640,C007
9246,2024-12-09,4641,C004
9247,2024-05-24,4641,C002
9248,2024-08-15,4642,C002
9249,2024-10-04,4642,C008
9250,2024-02-19,4642,C003
9251,2024-01-18,4643,C004
9252,2024-11-13,4643,C008
9253,2024-05-21,4643,C006
9254,2024-12-25,4644,C003
9255,2024-08-27,4645,C008
9256,2024-01-14,4645,C007
9257,2024-06-19,4646,C001
9258,2024-11-26,4646,C005
9259,2024-05-03,4647,C006
9260,2024-09-03,4647,C008
9261,2024-05-23,4647,C005
9262,2024-04-24,4648,C003
9263,2024-02-18,4648,C004
9264,2024-04-17,4649,C005
9265,2024-06-26,4650,C005
9266,2024-02-14,4651,C003
9267,2024-05-09,4651,C001
9268,2024-11-14,4652,C002
9269,2024-03-13,4652,C007
9270,2024-10-22,4653,C004
9271,2024-07-11,4654,C003
9272,2024-06-07,4655,C006
9273,2024-11-04,4655,C002
9274,2024-01-04,4656,C005
9275,2024-08-04,4657,C002
9276,2024-10-05,4658,C008
9277,2024-08-22,4658,C002
9278,2024-10-08,4659,C002
9279,2024-08-28,4659,C005
9280,2024-10-17,4660,C006
9281,2024-09-13,4660,C007
9282,2024-04-04,4661,C003
9283,2024-03-25,4661,C002
9284,2024-08-12,4662,C004
9285,2024-07-22,4662,C007
9286,2024-10-23,4662,C008
9287,2024-07-07,4663,C008
9288,2024-08-19,4663,C002
9289,2024-02-09,4663,C001
9290,2024-03-26,4664,C002
9291,2024-02-02,4665,C005
9292,2024-12-10,4665,C007
9293,2024-11-20,4666,C008
9294,2024-06-28,4666,C006
9295,2024-04-03,4667,C007
9296,2024-04-12,4667,C008
9297,2024-04-05,4668,C002
9298,2024-05-06,4669,C007
9299,2024-11-28,4670,C008
9300,2024-01-21,4671,C005
9301,2024-08-13,4672,C005
9302,2024-05-25,4672,C008
9303,2024-11-04,4673,C008
9304,2024-02-15,4673,C002
9305,2024-06-03,4674,C003
9306,2024-10-19,4675,C002
9307,2024-09-17,4675,C006
9308,2024-10-15,4675,C001
9309,2024-11-22,4676,C007
9310,2024-10-04,4676,C005
9311,2024-09-13,4676,C008
9312,2024-04-03,4677,C005
9313,2024-03-04,4678,C008
9314,2024-02-11,4679,C008
9315,2024-12-02,4679,C004
9316,2024-03-22,4680,C001
9317,2024-02-03,4680,C007
9318,2024-01-03,4680,C005
9319,2024-04-20,4681,C004
9320,2024-05-21,4681,C006
9321,2024-05-06,4681,C005
9322,2024-08-04,4682,C007
9323,2024-06-10,4683,C003
9324,2024-08-02,4683,C007
9325,2024-01-28,4684,C007
9326,2024-09-17,4684,C004
9327,2024-07-18,4684,C008
9328,2024-11-03,4685,C002
9329,2024-04-15,4686,C008
9330,2024-02-06,4687,C007
9331,2024-05-11,4687,C003
9332,2024-12-20,4687,C005
9333,2024-09-14,4688,C003
9334,2024-03-18,4688,C007
9335,2024-04-25,4689,C006
9336,2024-03-20,4689,C004
9337,2024-06-19,4690,C001
9338,2024-11-04,4691,C002
9339,2024-05-20,4691,C008
9340,2024-03-24,4691,C001
9341,2024-03-20,4692,C005
9342,2024-10-21,4693,C002
9343,2024-05-10,4693,C007
9344,2024-02-06,4693,C001
9345,2024-01-14,4694,C005
9346,2024-03-01,4694,C004
9347,2024-05-22,4694,C002
9348,2024-02-24,4695,C006
9349,2024-05-23,4696,C005
9350,2024-07-27,4696,C003
9351,2024-09-21,4697,C007
9352,2024-05-11,4698,C003
9353,2024-03-14,4698,C008
9354,2024-08-17,4698,C006
9355,2024-12-27,4699,C006
9356,2024-09-08,4699,C003
9357,2024-04-10,4699,C002
9358,2024-06-08,4700,C003
9359,2024-05-03,4701,C001
9360,2024-06-24,4702,C002
9361,2024-03-10,4702,C001
9362,2024-11-19,4703,C001
9363,2024-05-16,4703,C003
9364,2024-10-19,4703,C002
9365,2024-07-18,4704,C003
9366,2024-11-26,4704,C005
9367,2024-05-12,4704,C007
9368,2024-05-06,4705,C008
9369,2024-11-27,4705,C007
9370,2024-05-28,4706,C001
9371,2024-09-25,4706,C008
9372,2024-02-07,4706,C006
9373,2024-04-23,4707,C003
9374,2024-03-19,4707,C005
9375,2024-11-16,4708,C001
9376,2024-04-15,4709,C002
9377,2024-04-04,4710,C008
9378,2024-04-20,4710,C001
9379,2024-12-22,4710,C006
9380,2024-04-09,4711,C002
9381,2024-04-25,4711,C004
9382,2024-06-23,4711,C007
9383,2024-12-10,4712,C002
9384,2024-12-09,4712,C005
9385,2024-09-16,4712,C001
9386,2024-09-25,4713,C002
9387,2024-07-22,4713,C007
9388,2024-09-22,4714,C003
9389,2024-04-11,4714,C001
9390,2024-03-05,4715,C002
9391,2024-03-13,4715,C006
9392,2024-11-18,4715,C005
9393,2024-09-09,4716,C001
9394,2024-01-27,4716,C005
9395,2024-06-13,4716,C003
9396,2024-09-13,4717,C007
9397,2024-05-21,4718,C003
9398,2024-09-24,4718,C002
9399,2024-04-26,4719,C003
9400,2024-12-11,4719,C007
9401,2024-09-13,4719,C002
9402,2024-05-07,4720,C007
9403,2024-02-10,4720,C003
9404,2024-10-11,4721,C002
9405,2024-07-13,4722,C007
9406,2024-11-14,4722,C004
9407,2024-05-04,4722,C008
9408,2024-08-16,4723,C007
9409,2024-12-18,4724,C007
9410,2024-11-25,4725,C004
9411,2024-03-25,4726,C008
9412,2024-11-26,4727,C001
9413,2024-07-11,4727,C006
9414,2024-12-16,4728,C006
9415,2024-03-15,4728,C005
9416,2024-07-19,4728,C004
9417,2024-03-19,4729,C003
9418,2024-09-28,4730,C006
9419,2024-01-19,4730,C003
9420,2024-09-17,4730,C002
9421,2024-10-16,4731,C008
9422,2024-11-12,4732,C006
9423,2024-01-20,4732,C003
9424,2024-03-06,4732,C007
9425,2024-11-13,4733,C001
9426,2024-01-10,4734,C007
9427,2024-05-19,4735,C005
9428,2024-01-02,4736,C003
9429,2024-05-08,4736,C007
9430,2024-12-12,4736,C006
9431,2024-03-21,4737,C004
9432,2024-06-08,4737,C005
9433,2024-04-19,4738,C007
9434,2024-03-06,4738,C006
9435,2024-09-14,4738,C008
9436,2024-09-11,4739,C006
9437,2024-10-23,4740,C005
9438,2024-04-11,4741,C005
9439,2024-03-19,4741,C001
9440,2024-11-03,4742,C007
9441,2024-05-13,4742,C003
9442,2024-02-18,4743,C005
9443,2024-02-25,4743,C001
9444,2024-07-27,4744,C006
9445,2024-02-11,4744,C004
9446,2024-11-07,4744,C005
9447,2024-12-04,4745,C005
9448,2024-12-24,4745,C006
9449,2024-10-15,4746,C004
9450,2024-03-20,4746,C005
9451,2024-07-15,4747,C006
9452,2024-04-24,4748,C005
9453,2024-11-25,4748,C001
9454,2024-02-23,4749,C002
9455,2024-12-21,4749,C003
9456,2024-01-16,4750,C008
9457,2024-04-26,4750,C005
9458,2024-05-17,4750,C006
9459,2024-04-22,4751,C003
9460,2024-09-17,4751,C002
9461,2024-05-02,4752,C008
9462,2024-07-03,4752,C007
9463,2024-01-23,4752,C001
9464,2024-02-16,4753,C003
9465,2024-11-14,4754,C008
9466,2024-10-11,4754,C007
9467,2024-05-23,4755,C005
9468,2024-08-22,4755,C006
9469,2024-08-01,4756,C004
9470,2024-07-08,4756,C007
9471,2024-06-13,4756,C005
9472,2024-11-09,4757,C007
9473,2024-01-09,4757,C001
9474,2024-02-26,4757,C004
9475,2024-06-21,4758,C004
9476,2024-10-01,4758,C008
9477,2024-10-22,4759,C001
9478,2024-02-12,4759,C004
9479,2024-12-03,4760,C003
9480,2024-09-24,4760,C008
9481,2024-10-15,4761,C008
9482,2024-08-23,4761,C001
9483,2024-12-16,4761,C003
9484,2024-07-03,4762,C003
9485,2024-04-03,4762,C005
9486,2024-04-16,4762,C007
9487,2024-10-27,4763,C001
9488,2024-08-11,4764,C001
9489,2024-03-15,4765,C003
9490,2024-06-02,4765,C008
9491,2024-10-26,4766,C005
9492,2024-01-17,4767,C008
9493,2024-06-17,4767,C001
9494,2024-11-22,4767,C002
9495,2024-10-07,4768,C008
9496,2024-11-27,4769,C007
9497,2024-11-14,4769,C003
9498,2024-03-03,4770,C002
9499,2024-07-12,4770,C008
9500,2024-07-07,4771,C004
9501,2024-08-17,4772,C006
9502,2024-02-08,4773,C005
9503,2024-09-17,4773,C007
9504,2024-01-27,4774,C001
9505,2024-06-22,4774,C002
9506,2024-04-18,4775,C004
9507,2024-12-03,4776,C002
9508,2024-01-10,4776,C006
9509,2024-10-10,4776,C008
9510,2024-03-21,4777,C004
9511,2024-06-13,4778,C001
9512,2024-12-06,4778,C008
9513,2024-02-06,4779,C006
9514,2024-01-20,4779,C008
9515,2024-08-07,4779,C004
9516,2024-12-03,4780,C003
9517,2024-07-27,4781,C005
9518,2024-06-15,4781,C001
9519,2024-07-16,4782,C007
9520,2024-04-05,4782,C001
9521,2024-12-04,4783,C008
9522,2024-09-10,4784,C006
9523,2024-02-03,4784,C007
9524,2024-04-23,4784,C003
9525,2024-04-05,4785,C001
9526,2024-10-12,4785,C002
9527,2024-10-22,4785,C007
9528,2024-09-22,4786,C008
9529,2024-02-11,4787,C002
9530,2024-06-04,4787,C005
9531,2024-10-05,4787,C001
9532,2024-10-28,4788,C001
